Polynomial degree, Time
14546, 0.002000
14547, 0.002000
14548, 0.002000
14549, 0.001000
14550, 0.002000
14551, 0.002000
14552, 0.002000
14553, 0.002000
14554, 0.002000
14555, 0.002000
14556, 0.002000
14557, 0.002000
14558, 0.002000
14559, 0.002000
14560, 0.002000
14561, 0.002000
14562, 0.001000
14563, 0.001000
14564, 0.002000
14565, 0.002000
14566, 0.002000
14567, 0.002000
14568, 0.002000
14569, 0.002000
14570, 0.002000
14571, 0.002000
14572, 0.001000
14573, 0.002000
14574, 0.002000
14575, 0.002000
14576, 0.002000
14577, 0.002000
14578, 0.002000
14579, 0.002000
14580, 0.002000
14581, 0.002000
14582, 0.001000
14583, 0.002000
14584, 0.002000
14585, 0.002000
14586, 0.002000
14587, 0.002000
14588, 0.002000
14589, 0.002000
14590, 0.002000
14591, 0.002000
14592, 0.002000
14593, 0.001000
14594, 0.001000
14595, 0.002000
14596, 0.002000
14597, 0.002000
14598, 0.002000
14599, 0.002000
14600, 0.002000
14601, 0.002000
14602, 0.002000
14603, 0.002000
14604, 0.001000
14605, 0.001000
14606, 0.002000
14607, 0.002000
14608, 0.002000
14609, 0.002000
14610, 0.002000
14611, 0.002000
14612, 0.002000
14613, 0.002000
14614, 0.002000
14615, 0.002000
14616, 0.002000
14617, 0.001000
14618, 0.001000
14619, 0.002000
14620, 0.002000
14621, 0.002000
14622, 0.002000
14623, 0.002000
14624, 0.002000
14625, 0.002000
14626, 0.001000
14627, 0.002000
14628, 0.002000
14629, 0.002000
14630, 0.002000
14631, 0.002000
14632, 0.002000
14633, 0.002000
14634, 0.002000
14635, 0.002000
14636, 0.001000
14637, 0.001000
14638, 0.002000
14639, 0.002000
14640, 0.002000
14641, 0.002000
14642, 0.002000
14643, 0.002000
14644, 0.002000
14645, 0.002000
14646, 0.001000
14647, 0.002000
14648, 0.002000
14649, 0.002000
14650, 0.002000
14651, 0.002000
14652, 0.001000
14653, 0.001000
14654, 0.002000
14655, 0.002000
14656, 0.002000
14657, 0.002000
14658, 0.002000
14659, 0.002000
14660, 0.002000
14661, 0.001000
14662, 0.002000
14663, 0.002000
14664, 0.002000
14665, 0.002000
14666, 0.002000
14667, 0.002000
14668, 0.002000
14669, 0.002000
14670, 0.002000
14671, 0.002000
14672, 0.001000
14673, 0.001000
14674, 0.002000
14675, 0.002000
14676, 0.002000
14677, 0.002000
14678, 0.002000
14679, 0.002000
14680, 0.002000
14681, 0.002000
14682, 0.002000
14683, 0.002000
14684, 0.002000
14685, 0.001000
14686, 0.001000
14687, 0.002000
14688, 0.002000
14689, 0.002000
14690, 0.002000
14691, 0.002000
14692, 0.002000
14693, 0.002000
14694, 0.002000
14695, 0.002000
14696, 0.002000
14697, 0.002000
14698, 0.002000
14699, 0.002000
14700, 0.002000
14701, 0.002000
14702, 0.002000
14703, 0.002000
14704, 0.002000
14705, 0.001000
14706, 0.002000
14707, 0.002000
14708, 0.002000
14709, 0.002000
14710, 0.002000
14711, 0.002000
14712, 0.002000
14713, 0.001000
14714, 0.002000
14715, 0.002000
14716, 0.002000
14717, 0.002000
14718, 0.002000
14719, 0.002000
14720, 0.002000
14721, 0.001000
14722, 0.002000
14723, 0.002000
14724, 0.002000
14725, 0.002000
14726, 0.002000
14727, 0.002000
14728, 0.002000
14729, 0.002000
14730, 0.001000
14731, 0.002000
14732, 0.002000
14733, 0.002000
14734, 0.002000
14735, 0.002000
14736, 0.002000
14737, 0.002000
14738, 0.002000
14739, 0.001000
14740, 0.002000
14741, 0.002000
14742, 0.002000
14743, 0.002000
14744, 0.002000
14745, 0.002000
14746, 0.002000
14747, 0.002000
14748, 0.002000
14749, 0.001000
14750, 0.002000
14751, 0.002000
14752, 0.002000
14753, 0.002000
14754, 0.002000
14755, 0.002000
14756, 0.002000
14757, 0.001000
14758, 0.001000
14759, 0.002000
14760, 0.002000
14761, 0.002000
14762, 0.002000
14763, 0.002000
14764, 0.002000
14765, 0.002000
14766, 0.002000
14767, 0.001000
14768, 0.001000
14769, 0.001000
14770, 0.002000
14771, 0.002000
14772, 0.002000
14773, 0.002000
14774, 0.002000
14775, 0.002000
14776, 0.002000
14777, 0.002000
14778, 0.001000
14779, 0.002000
14780, 0.002000
14781, 0.002000
14782, 0.002000
14783, 0.002000
14784, 0.002000
14785, 0.002000
14786, 0.002000
14787, 0.002000
14788, 0.002000
14789, 0.002000
14790, 0.001000
14791, 0.002000
14792, 0.002000
14793, 0.002000
14794, 0.002000
14795, 0.002000
14796, 0.002000
14797, 0.002000
14798, 0.002000
14799, 0.002000
14800, 0.002000
14801, 0.002000
14802, 0.002000
14803, 0.001000
14804, 0.002000
14805, 0.002000
14806, 0.002000
14807, 0.002000
14808, 0.002000
14809, 0.002000
14810, 0.002000
14811, 0.001000
14812, 0.002000
14813, 0.002000
14814, 0.002000
14815, 0.002000
14816, 0.002000
14817, 0.002000
14818, 0.002000
14819, 0.001000
14820, 0.001000
14821, 0.002000
14822, 0.002000
14823, 0.002000
14824, 0.002000
14825, 0.002000
14826, 0.002000
14827, 0.002000
14828, 0.001000
14829, 0.003000
14830, 0.001000
14831, 0.002000
14832, 0.002000
14833, 0.002000
14834, 0.002000
14835, 0.002000
14836, 0.002000
14837, 0.002000
14838, 0.001000
14839, 0.001000
14840, 0.002000
14841, 0.002000
14842, 0.002000
14843, 0.002000
14844, 0.002000
14845, 0.002000
14846, 0.002000
14847, 0.002000
14848, 0.002000
14849, 0.001000
14850, 0.002000
14851, 0.002000
14852, 0.002000
14853, 0.002000
14854, 0.002000
14855, 0.002000
14856, 0.002000
14857, 0.001000
14858, 0.002000
14859, 0.002000
14860, 0.002000
14861, 0.002000
14862, 0.002000
14863, 0.002000
14864, 0.002000
14865, 0.002000
14866, 0.002000
14867, 0.002000
14868, 0.001000
14869, 0.002000
14870, 0.002000
14871, 0.002000
14872, 0.002000
14873, 0.002000
14874, 0.002000
14875, 0.002000
14876, 0.002000
14877, 0.001000
14878, 0.001000
14879, 0.002000
14880, 0.002000
14881, 0.002000
14882, 0.002000
14883, 0.002000
14884, 0.002000
14885, 0.002000
14886, 0.002000
14887, 0.002000
14888, 0.002000
14889, 0.002000
14890, 0.002000
14891, 0.002000
14892, 0.002000
14893, 0.002000
14894, 0.002000
14895, 0.002000
14896, 0.002000
14897, 0.001000
14898, 0.002000
14899, 0.003000
14900, 0.002000
14901, 0.002000
14902, 0.002000
14903, 0.002000
14904, 0.002000
14905, 0.002000
14906, 0.002000
14907, 0.002000
14908, 0.002000
14909, 0.002000
14910, 0.002000
14911, 0.002000
14912, 0.002000
14913, 0.002000
14914, 0.001000
14915, 0.002000
14916, 0.002000
14917, 0.002000
14918, 0.002000
14919, 0.002000
14920, 0.002000
14921, 0.002000
14922, 0.002000
14923, 0.002000
14924, 0.002000
14925, 0.002000
14926, 0.002000
14927, 0.002000
14928, 0.002000
14929, 0.002000
14930, 0.002000
14931, 0.002000
14932, 0.001000
14933, 0.002000
14934, 0.002000
14935, 0.002000
14936, 0.002000
14937, 0.002000
14938, 0.002000
14939, 0.002000
14940, 0.001000
14941, 0.001000
14942, 0.002000
14943, 0.002000
14944, 0.002000
14945, 0.002000
14946, 0.002000
14947, 0.002000
14948, 0.002000
14949, 0.002000
14950, 0.001000
14951, 0.002000
14952, 0.002000
14953, 0.002000
14954, 0.002000
14955, 0.002000
14956, 0.002000
14957, 0.002000
14958, 0.002000
14959, 0.001000
14960, 0.002000
14961, 0.002000
14962, 0.002000
14963, 0.002000
14964, 0.001000
14965, 0.001000
14966, 0.002000
14967, 0.002000
14968, 0.002000
14969, 0.002000
14970, 0.002000
14971, 0.002000
14972, 0.002000
14973, 0.002000
14974, 0.002000
14975, 0.002000
14976, 0.002000
14977, 0.001000
14978, 0.001000
14979, 0.002000
14980, 0.002000
14981, 0.002000
14982, 0.002000
14983, 0.002000
14984, 0.002000
14985, 0.002000
14986, 0.002000
14987, 0.001000
14988, 0.002000
14989, 0.002000
14990, 0.002000
14991, 0.002000
14992, 0.002000
14993, 0.002000
14994, 0.002000
14995, 0.002000
14996, 0.002000
14997, 0.001000
14998, 0.002000
14999, 0.002000
15000, 0.002000
15001, 0.002000
15002, 0.002000
15003, 0.002000
15004, 0.002000
15005, 0.002000
15006, 0.002000
15007, 0.001000
15008, 0.002000
15009, 0.002000
15010, 0.002000
15011, 0.002000
15012, 0.002000
15013, 0.002000
15014, 0.002000
15015, 0.002000
15016, 0.002000
15017, 0.002000
15018, 0.002000
15019, 0.001000
15020, 0.002000
15021, 0.002000
15022, 0.002000
15023, 0.002000
15024, 0.002000
15025, 0.002000
15026, 0.002000
15027, 0.001000
15028, 0.001000
15029, 0.002000
15030, 0.002000
15031, 0.002000
15032, 0.002000
15033, 0.002000
15034, 0.002000
15035, 0.002000
15036, 0.002000
15037, 0.001000
15038, 0.002000
15039, 0.002000
15040, 0.002000
15041, 0.002000
15042, 0.002000
15043, 0.002000
15044, 0.002000
15045, 0.002000
15046, 0.002000
15047, 0.001000
15048, 0.002000
15049, 0.002000
15050, 0.002000
15051, 0.002000
15052, 0.002000
15053, 0.002000
15054, 0.002000
15055, 0.002000
15056, 0.002000
15057, 0.001000
15058, 0.001000
15059, 0.002000
15060, 0.002000
15061, 0.003000
15062, 0.002000
15063, 0.002000
15064, 0.002000
15065, 0.003000
15066, 0.003000
15067, 0.002000
15068, 0.002000
15069, 0.003000
15070, 0.002000
15071, 0.002000
15072, 0.002000
15073, 0.002000
15074, 0.002000
15075, 0.003000
15076, 0.002000
15077, 0.002000
15078, 0.002000
15079, 0.003000
15080, 0.002000
15081, 0.002000
15082, 0.002000
15083, 0.002000
15084, 0.002000
15085, 0.002000
15086, 0.002000
15087, 0.002000
15088, 0.002000
15089, 0.002000
15090, 0.002000
15091, 0.002000
15092, 0.001000
15093, 0.002000
15094, 0.002000
15095, 0.002000
15096, 0.002000
15097, 0.002000
15098, 0.002000
15099, 0.002000
15100, 0.002000
15101, 0.002000
15102, 0.002000
15103, 0.002000
15104, 0.002000
15105, 0.001000
15106, 0.002000
15107, 0.002000
15108, 0.002000
15109, 0.002000
15110, 0.002000
15111, 0.002000
15112, 0.002000
15113, 0.001000
15114, 0.002000
15115, 0.002000
15116, 0.002000
15117, 0.002000
15118, 0.002000
15119, 0.002000
15120, 0.002000
15121, 0.001000
15122, 0.001000
15123, 0.002000
15124, 0.002000
15125, 0.002000
15126, 0.002000
15127, 0.002000
15128, 0.002000
15129, 0.002000
15130, 0.002000
15131, 0.002000
15132, 0.002000
15133, 0.002000
15134, 0.002000
15135, 0.002000
15136, 0.002000
15137, 0.002000
15138, 0.002000
15139, 0.002000
15140, 0.001000
15141, 0.002000
15142, 0.002000
15143, 0.002000
15144, 0.002000
15145, 0.002000
15146, 0.002000
15147, 0.002000
15148, 0.002000
15149, 0.001000
15150, 0.003000
15151, 0.002000
15152, 0.002000
15153, 0.002000
15154, 0.001000
15155, 0.001000
15156, 0.001000
15157, 0.001000
15158, 0.002000
15159, 0.002000
15160, 0.002000
15161, 0.002000
15162, 0.002000
15163, 0.002000
15164, 0.002000
15165, 0.002000
15166, 0.002000
15167, 0.002000
15168, 0.002000
15169, 0.002000
15170, 0.002000
15171, 0.002000
15172, 0.002000
15173, 0.002000
15174, 0.002000
15175, 0.002000
15176, 0.002000
15177, 0.002000
15178, 0.002000
15179, 0.002000
15180, 0.002000
15181, 0.002000
15182, 0.002000
15183, 0.001000
15184, 0.002000
15185, 0.002000
15186, 0.002000
15187, 0.002000
15188, 0.002000
15189, 0.001000
15190, 0.001000
15191, 0.001000
15192, 0.002000
15193, 0.002000
15194, 0.002000
15195, 0.002000
15196, 0.002000
15197, 0.002000
15198, 0.002000
15199, 0.002000
15200, 0.002000
15201, 0.002000
15202, 0.001000
15203, 0.001000
15204, 0.003000
15205, 0.002000
15206, 0.002000
15207, 0.002000
15208, 0.002000
15209, 0.002000
15210, 0.002000
15211, 0.001000
15212, 0.001000
15213, 0.002000
15214, 0.003000
15215, 0.002000
15216, 0.002000
15217, 0.002000
15218, 0.002000
15219, 0.001000
15220, 0.002000
15221, 0.002000
15222, 0.002000
15223, 0.002000
15224, 0.002000
15225, 0.002000
15226, 0.002000
15227, 0.002000
15228, 0.001000
15229, 0.001000
15230, 0.002000
15231, 0.002000
15232, 0.002000
15233, 0.002000
15234, 0.002000
15235, 0.002000
15236, 0.002000
15237, 0.002000
15238, 0.001000
15239, 0.002000
15240, 0.002000
15241, 0.002000
15242, 0.002000
15243, 0.002000
15244, 0.002000
15245, 0.002000
15246, 0.002000
15247, 0.001000
15248, 0.001000
15249, 0.002000
15250, 0.002000
15251, 0.002000
15252, 0.002000
15253, 0.002000
15254, 0.002000
15255, 0.002000
15256, 0.002000
15257, 0.002000
15258, 0.002000
15259, 0.002000
15260, 0.002000
15261, 0.002000
15262, 0.002000
15263, 0.001000
15264, 0.001000
15265, 0.002000
15266, 0.002000
15267, 0.002000
15268, 0.002000
15269, 0.002000
15270, 0.002000
15271, 0.002000
15272, 0.001000
15273, 0.002000
15274, 0.002000
15275, 0.002000
15276, 0.002000
15277, 0.002000
15278, 0.002000
15279, 0.002000
15280, 0.002000
15281, 0.001000
15282, 0.002000
15283, 0.002000
15284, 0.002000
15285, 0.002000
15286, 0.002000
15287, 0.002000
15288, 0.002000
15289, 0.002000
15290, 0.002000
15291, 0.002000
15292, 0.001000
15293, 0.002000
15294, 0.002000
15295, 0.002000
15296, 0.002000
15297, 0.002000
15298, 0.002000
15299, 0.002000
15300, 0.002000
15301, 0.002000
15302, 0.002000
15303, 0.002000
15304, 0.002000
15305, 0.002000
15306, 0.001000
15307, 0.002000
15308, 0.002000
15309, 0.002000
15310, 0.002000
15311, 0.002000
15312, 0.002000
15313, 0.002000
15314, 0.002000
15315, 0.002000
15316, 0.002000
15317, 0.002000
15318, 0.003000
15319, 0.002000
15320, 0.002000
15321, 0.002000
15322, 0.002000
15323, 0.002000
15324, 0.002000
15325, 0.002000
15326, 0.002000
15327, 0.002000
15328, 0.002000
15329, 0.002000
15330, 0.002000
15331, 0.002000
15332, 0.002000
15333, 0.002000
15334, 0.002000
15335, 0.002000
15336, 0.001000
15337, 0.002000
15338, 0.002000
15339, 0.002000
15340, 0.002000
15341, 0.002000
15342, 0.002000
15343, 0.002000
15344, 0.002000
15345, 0.001000
15346, 0.002000
15347, 0.002000
15348, 0.002000
15349, 0.002000
15350, 0.002000
15351, 0.002000
15352, 0.002000
15353, 0.002000
15354, 0.002000
15355, 0.002000
15356, 0.002000
15357, 0.002000
15358, 0.002000
15359, 0.001000
15360, 0.002000
15361, 0.002000
15362, 0.002000
15363, 0.002000
15364, 0.002000
15365, 0.002000
15366, 0.002000
15367, 0.002000
15368, 0.002000
15369, 0.002000
15370, 0.001000
15371, 0.002000
15372, 0.002000
15373, 0.002000
15374, 0.002000
15375, 0.002000
15376, 0.002000
15377, 0.002000
15378, 0.002000
15379, 0.001000
15380, 0.002000
15381, 0.002000
15382, 0.002000
15383, 0.002000
15384, 0.002000
15385, 0.002000
15386, 0.002000
15387, 0.002000
15388, 0.002000
15389, 0.001000
15390, 0.001000
15391, 0.002000
15392, 0.002000
15393, 0.002000
15394, 0.002000
15395, 0.002000
15396, 0.002000
15397, 0.002000
15398, 0.002000
15399, 0.002000
15400, 0.002000
15401, 0.001000
15402, 0.002000
15403, 0.002000
15404, 0.002000
15405, 0.002000
15406, 0.002000
15407, 0.002000
15408, 0.002000
15409, 0.002000
15410, 0.002000
15411, 0.002000
15412, 0.002000
15413, 0.002000
15414, 0.002000
15415, 0.002000
15416, 0.001000
15417, 0.002000
15418, 0.002000
15419, 0.002000
15420, 0.002000
15421, 0.002000
15422, 0.002000
15423, 0.002000
15424, 0.002000
15425, 0.002000
15426, 0.002000
15427, 0.002000
15428, 0.002000
15429, 0.002000
15430, 0.002000
15431, 0.002000
15432, 0.001000
15433, 0.002000
15434, 0.002000
15435, 0.002000
15436, 0.002000
15437, 0.002000
15438, 0.002000
15439, 0.002000
15440, 0.002000
15441, 0.002000
15442, 0.002000
15443, 0.002000
15444, 0.002000
15445, 0.002000
15446, 0.002000
15447, 0.002000
15448, 0.002000
15449, 0.002000
15450, 0.002000
15451, 0.002000
15452, 0.002000
15453, 0.002000
15454, 0.002000
15455, 0.002000
15456, 0.002000
15457, 0.002000
15458, 0.002000
15459, 0.002000
15460, 0.002000
15461, 0.002000
15462, 0.002000
15463, 0.002000
15464, 0.002000
15465, 0.002000
15466, 0.002000
15467, 0.002000
15468, 0.002000
15469, 0.002000
15470, 0.002000
15471, 0.002000
15472, 0.001000
15473, 0.002000
15474, 0.002000
15475, 0.002000
15476, 0.002000
15477, 0.002000
15478, 0.002000
15479, 0.002000
15480, 0.001000
15481, 0.002000
15482, 0.002000
15483, 0.002000
15484, 0.002000
15485, 0.002000
15486, 0.002000
15487, 0.002000
15488, 0.002000
15489, 0.002000
15490, 0.002000
15491, 0.002000
15492, 0.001000
15493, 0.002000
15494, 0.002000
15495, 0.002000
15496, 0.002000
15497, 0.002000
15498, 0.002000
15499, 0.002000
15500, 0.002000
15501, 0.001000
15502, 0.002000
15503, 0.002000
15504, 0.002000
15505, 0.002000
15506, 0.002000
15507, 0.002000
15508, 0.002000
15509, 0.002000
15510, 0.002000
15511, 0.002000
15512, 0.002000
15513, 0.001000
15514, 0.002000
15515, 0.002000
15516, 0.002000
15517, 0.002000
15518, 0.002000
15519, 0.002000
15520, 0.002000
15521, 0.002000
15522, 0.002000
15523, 0.001000
15524, 0.002000
15525, 0.002000
15526, 0.002000
15527, 0.002000
15528, 0.002000
15529, 0.002000
15530, 0.002000
15531, 0.002000
15532, 0.002000
15533, 0.001000
15534, 0.002000
15535, 0.002000
15536, 0.002000
15537, 0.002000
15538, 0.002000
15539, 0.002000
15540, 0.002000
15541, 0.001000
15542, 0.002000
15543, 0.002000
15544, 0.002000
15545, 0.002000
15546, 0.002000
15547, 0.002000
15548, 0.002000
15549, 0.002000
15550, 0.002000
15551, 0.002000
15552, 0.001000
15553, 0.002000
15554, 0.002000
15555, 0.002000
15556, 0.002000
15557, 0.002000
15558, 0.002000
15559, 0.002000
15560, 0.002000
15561, 0.002000
15562, 0.001000
15563, 0.002000
15564, 0.002000
15565, 0.002000
15566, 0.002000
15567, 0.002000
15568, 0.002000
15569, 0.002000
15570, 0.001000
15571, 0.002000
15572, 0.002000
15573, 0.002000
15574, 0.002000
15575, 0.002000
15576, 0.002000
15577, 0.002000
15578, 0.002000
15579, 0.002000
15580, 0.001000
15581, 0.002000
15582, 0.002000
15583, 0.001000
15584, 0.002000
15585, 0.002000
15586, 0.001000
15587, 0.002000
15588, 0.002000
15589, 0.002000
15590, 0.002000
15591, 0.002000
15592, 0.002000
15593, 0.002000
15594, 0.002000
15595, 0.002000
15596, 0.002000
15597, 0.002000
15598, 0.002000
15599, 0.002000
15600, 0.001000
15601, 0.002000
15602, 0.002000
15603, 0.002000
15604, 0.002000
15605, 0.002000
15606, 0.002000
15607, 0.002000
15608, 0.002000
15609, 0.002000
15610, 0.002000
15611, 0.002000
15612, 0.001000
15613, 0.002000
15614, 0.002000
15615, 0.002000
15616, 0.002000
15617, 0.002000
15618, 0.002000
15619, 0.002000
15620, 0.002000
15621, 0.002000
15622, 0.001000
15623, 0.002000
15624, 0.002000
15625, 0.002000
15626, 0.002000
15627, 0.002000
15628, 0.002000
15629, 0.002000
15630, 0.002000
15631, 0.002000
15632, 0.002000
15633, 0.002000
15634, 0.001000
15635, 0.001000
15636, 0.002000
15637, 0.002000
15638, 0.002000
15639, 0.002000
15640, 0.002000
15641, 0.002000
15642, 0.002000
15643, 0.002000
15644, 0.002000
15645, 0.002000
15646, 0.001000
15647, 0.001000
15648, 0.002000
15649, 0.002000
15650, 0.002000
15651, 0.002000
15652, 0.002000
15653, 0.002000
15654, 0.002000
15655, 0.002000
15656, 0.002000
15657, 0.001000
15658, 0.002000
15659, 0.002000
15660, 0.002000
15661, 0.002000
15662, 0.002000
15663, 0.002000
15664, 0.002000
15665, 0.002000
15666, 0.002000
15667, 0.002000
15668, 0.002000
15669, 0.002000
15670, 0.002000
15671, 0.002000
15672, 0.001000
15673, 0.003000
15674, 0.002000
15675, 0.001000
15676, 0.001000
15677, 0.001000
15678, 0.002000
15679, 0.002000
15680, 0.002000
15681, 0.002000
15682, 0.002000
15683, 0.002000
15684, 0.002000
15685, 0.002000
15686, 0.002000
15687, 0.002000
15688, 0.002000
15689, 0.002000
15690, 0.002000
15691, 0.002000
15692, 0.001000
15693, 0.002000
15694, 0.002000
15695, 0.002000
15696, 0.002000
15697, 0.002000
15698, 0.002000
15699, 0.002000
15700, 0.002000
15701, 0.002000
15702, 0.002000
15703, 0.002000
15704, 0.001000
15705, 0.002000
15706, 0.002000
15707, 0.002000
15708, 0.002000
15709, 0.002000
15710, 0.002000
15711, 0.002000
15712, 0.002000
15713, 0.002000
15714, 0.001000
15715, 0.001000
15716, 0.002000
15717, 0.002000
15718, 0.002000
15719, 0.002000
15720, 0.002000
15721, 0.002000
15722, 0.002000
15723, 0.002000
15724, 0.001000
15725, 0.002000
15726, 0.002000
15727, 0.002000
15728, 0.002000
15729, 0.002000
15730, 0.002000
15731, 0.002000
15732, 0.002000
15733, 0.002000
15734, 0.001000
15735, 0.002000
15736, 0.002000
15737, 0.002000
15738, 0.001000
15739, 0.001000
15740, 0.002000
15741, 0.002000
15742, 0.002000
15743, 0.002000
15744, 0.002000
15745, 0.002000
15746, 0.002000
15747, 0.002000
15748, 0.002000
15749, 0.002000
15750, 0.002000
15751, 0.002000
15752, 0.002000
15753, 0.002000
15754, 0.002000
15755, 0.002000
15756, 0.001000
15757, 0.001000
15758, 0.002000
15759, 0.002000
15760, 0.002000
15761, 0.002000
15762, 0.002000
15763, 0.002000
15764, 0.002000
15765, 0.002000
15766, 0.001000
15767, 0.002000
15768, 0.002000
15769, 0.002000
15770, 0.002000
15771, 0.002000
15772, 0.002000
15773, 0.002000
15774, 0.001000
15775, 0.002000
15776, 0.002000
15777, 0.002000
15778, 0.002000
15779, 0.002000
15780, 0.002000
15781, 0.002000
15782, 0.002000
15783, 0.002000
15784, 0.002000
15785, 0.002000
15786, 0.002000
15787, 0.001000
15788, 0.002000
15789, 0.002000
15790, 0.002000
15791, 0.002000
15792, 0.002000
15793, 0.002000
15794, 0.002000
15795, 0.001000
15796, 0.002000
15797, 0.002000
15798, 0.002000
15799, 0.002000
15800, 0.002000
15801, 0.002000
15802, 0.002000
15803, 0.002000
15804, 0.001000
15805, 0.002000
15806, 0.002000
15807, 0.002000
15808, 0.002000
15809, 0.002000
15810, 0.002000
15811, 0.002000
15812, 0.002000
15813, 0.002000
15814, 0.001000
15815, 0.002000
15816, 0.002000
15817, 0.002000
15818, 0.002000
15819, 0.002000
15820, 0.002000
15821, 0.002000
15822, 0.002000
15823, 0.002000
15824, 0.002000
15825, 0.002000
15826, 0.001000
15827, 0.001000
15828, 0.002000
15829, 0.002000
15830, 0.002000
15831, 0.002000
15832, 0.002000
15833, 0.002000
15834, 0.002000
15835, 0.002000
15836, 0.002000
15837, 0.002000
15838, 0.001000
15839, 0.001000
15840, 0.002000
15841, 0.002000
15842, 0.002000
15843, 0.002000
15844, 0.002000
15845, 0.002000
15846, 0.002000
15847, 0.002000
15848, 0.001000
15849, 0.002000
15850, 0.002000
15851, 0.002000
15852, 0.002000
15853, 0.002000
15854, 0.002000
15855, 0.001000
15856, 0.002000
15857, 0.002000
15858, 0.002000
15859, 0.002000
15860, 0.002000
15861, 0.002000
15862, 0.002000
15863, 0.002000
15864, 0.001000
15865, 0.002000
15866, 0.002000
15867, 0.002000
15868, 0.002000
15869, 0.002000
15870, 0.002000
15871, 0.002000
15872, 0.002000
15873, 0.002000
15874, 0.002000
15875, 0.001000
15876, 0.001000
15877, 0.002000
15878, 0.002000
15879, 0.002000
15880, 0.002000
15881, 0.002000
15882, 0.002000
15883, 0.002000
15884, 0.001000
15885, 0.002000
15886, 0.002000
15887, 0.002000
15888, 0.002000
15889, 0.002000
15890, 0.002000
15891, 0.002000
15892, 0.002000
15893, 0.001000
15894, 0.002000
15895, 0.002000
15896, 0.002000
15897, 0.002000
15898, 0.002000
15899, 0.002000
15900, 0.002000
15901, 0.002000
15902, 0.001000
15903, 0.002000
15904, 0.002000
15905, 0.002000
15906, 0.002000
15907, 0.002000
15908, 0.002000
15909, 0.002000
15910, 0.002000
15911, 0.002000
15912, 0.001000
15913, 0.001000
15914, 0.002000
15915, 0.002000
15916, 0.002000
15917, 0.002000
15918, 0.002000
15919, 0.002000
15920, 0.002000
15921, 0.002000
15922, 0.002000
15923, 0.002000
15924, 0.001000
15925, 0.002000
15926, 0.002000
15927, 0.002000
15928, 0.002000
15929, 0.002000
15930, 0.002000
15931, 0.002000
15932, 0.002000
15933, 0.002000
15934, 0.002000
15935, 0.001000
15936, 0.001000
15937, 0.002000
15938, 0.002000
15939, 0.002000
15940, 0.002000
15941, 0.002000
15942, 0.002000
15943, 0.002000
15944, 0.002000
15945, 0.002000
15946, 0.002000
15947, 0.002000
15948, 0.002000
15949, 0.002000
15950, 0.002000
15951, 0.001000
15952, 0.001000
15953, 0.002000
15954, 0.002000
15955, 0.002000
15956, 0.002000
15957, 0.002000
15958, 0.002000
15959, 0.002000
15960, 0.001000
15961, 0.001000
15962, 0.002000
15963, 0.002000
15964, 0.002000
15965, 0.002000
15966, 0.002000
15967, 0.002000
15968, 0.002000
15969, 0.002000
15970, 0.002000
15971, 0.002000
15972, 0.001000
15973, 0.002000
15974, 0.002000
15975, 0.002000
15976, 0.002000
15977, 0.002000
15978, 0.002000
15979, 0.002000
15980, 0.002000
15981, 0.002000
15982, 0.001000
15983, 0.002000
15984, 0.001000
15985, 0.002000
15986, 0.002000
15987, 0.002000
15988, 0.002000
15989, 0.002000
15990, 0.002000
15991, 0.002000
15992, 0.002000
15993, 0.002000
15994, 0.002000
15995, 0.002000
15996, 0.003000
15997, 0.002000
15998, 0.002000
15999, 0.002000
16000, 0.002000
16001, 0.002000
16002, 0.002000
16003, 0.002000
16004, 0.002000
16005, 0.002000
16006, 0.002000
16007, 0.002000
16008, 0.002000
16009, 0.003000
16010, 0.002000
16011, 0.002000
16012, 0.002000
16013, 0.002000
16014, 0.002000
16015, 0.002000
16016, 0.002000
16017, 0.002000
16018, 0.002000
16019, 0.002000
16020, 0.002000
16021, 0.002000
16022, 0.002000
16023, 0.002000
16024, 0.002000
16025, 0.002000
16026, 0.002000
16027, 0.002000
16028, 0.002000
16029, 0.002000
16030, 0.002000
16031, 0.002000
16032, 0.002000
16033, 0.002000
16034, 0.001000
16035, 0.002000
16036, 0.002000
16037, 0.002000
16038, 0.002000
16039, 0.002000
16040, 0.002000
16041, 0.002000
16042, 0.002000
16043, 0.002000
16044, 0.002000
16045, 0.002000
16046, 0.002000
16047, 0.001000
16048, 0.002000
16049, 0.002000
16050, 0.002000
16051, 0.002000
16052, 0.002000
16053, 0.002000
16054, 0.002000
16055, 0.002000
16056, 0.002000
16057, 0.001000
16058, 0.001000
16059, 0.001000
16060, 0.001000
16061, 0.002000
16062, 0.002000
16063, 0.002000
16064, 0.002000
16065, 0.002000
16066, 0.002000
16067, 0.002000
16068, 0.002000
16069, 0.002000
16070, 0.001000
16071, 0.002000
16072, 0.002000
16073, 0.002000
16074, 0.002000
16075, 0.002000
16076, 0.002000
16077, 0.002000
16078, 0.002000
16079, 0.002000
16080, 0.002000
16081, 0.001000
16082, 0.002000
16083, 0.002000
16084, 0.002000
16085, 0.002000
16086, 0.002000
16087, 0.002000
16088, 0.002000
16089, 0.002000
16090, 0.002000
16091, 0.001000
16092, 0.002000
16093, 0.002000
16094, 0.002000
16095, 0.002000
16096, 0.002000
16097, 0.002000
16098, 0.002000
16099, 0.002000
